X,Y,oid_,name,field1,nama,alamat,jumlah_ped,jenis_bang,kondisi_la,ketersedia,ketersed_1,ketersed_2,drainase,kabupaten_,provinsi,nama_desa,objectid,icon_url
113.147195200399,-7.83544629960625,0,Pasar Patalan,659,Pasar Patalan,Kec.Probolingo,0,,,,,,,PROBOLINGGO,JAWA TIMUR,,489,./0.png
100.418999699877,-0.897227599573228,0,Pasar Pembantu Belimbing,661,Pasar Pembantu Belimbing,Jl. Belimbing,0,,,,,,,KOTA PADANG,SUMATERA BARAT,,490,./0.png
110.429187899703,-7.17599690023593,0,Karangjati,662,Karangjati,Karangjati,0,,,,,,,SEMARANG,JAWA TENGAH,,491,./0.png
97.8158562004044,3.48533310004336,0,Pajak Pagi Kabupaten Aceh Tenggara,665,Pajak Pagi Kabupaten Aceh Tenggara,,0,,,,,,,ACEH TENGGARA,ACEH,,492,./0.png
100.817628400232,-0.540579700192211,0,Pasar Kumanis,666,Pasar Kumanis,kumanis,8,Permanen,Permanen,Cukup,Cukup,Kurang,Tidak Ada,SIJUNJUNG,SUMATERA BARAT,KUMANIS,493,./0.png
119.626736000267,-3.73543439987685,0,Pasar Leppangang Kab. Pinrang,667,Pasar Leppangang Kab. Pinrang,,0,,,,,,,PINRANG,SULAWESI SELATAN,,494,./0.png
120.458805900173,-2.58448339968834,0,Sukamaju,639,Sukamaju,Kp. Sukamaju Kec. Bahuga,8,,,,,,,WAY KANAN,LAMPUNG,,495,./0.png
109.346610500275,-7.64899419992156,0,Pasar Nusa Wungu,670,Pasar Nusa Wungu,Ds. Nusawungu,9,,,,,,,CILACAP,JAWA TENGAH,,496,./0.png
116.420388800304,-8.22851359962215,0,Pasar Desa Anyar,671,Pasar Desa Anyar,,0,,,,,,,LOMBOK UTARA,NUSA TENGGARA BARAT,,497,./0.png
110.298115100133,-7.8122949001887,0,Balecatur,672,Balecatur,"Balecatur, Gamping",2,,,,,,,SLEMAN,DAERAH ISTIMEWA YOGYAKARTA,,498,./0.png
115.864006200427,-3.48850139971898,0,Desa Serdangan,674,Desa Serdangan,,0,,,,,,,TANAH BUMBU,KALIMANTAN SELATAN,,499,./0.png
106.173004999882,-6.13404800021425,0,Pasar  Ikan Krueng Geukueh,675,Pasar  Ikan Krueng Geukueh,,0,,,,,,,KOTA SERANG,BANTEN,,500,./0.png
110.49920039978,-7.75982029966627,0,Prambanan,676,Prambanan,Kebondalem,0,,,,,,,KLATEN,JAWA TENGAH,,501,./0.png
97.6197340999498,1.28945029969242,0,Pasar Simpang Lima,677,Pasar Simpang Lima,,0,,,,,,,KOTA GUNUNGSITOLI,SUMATERA UTARA,,502,./0.png
123.653478700283,-10.1429745998971,0,Pasar Oesapa Satu,678,Pasar Oesapa Satu,,0,,,,,,,KOTA KUPANG,NUSA TENGGARA TIMUR,,503,./0.png
118.994318000277,-8.57161739962248,0,Pasar Baru Sape,679,Pasar Baru Sape,,0,,,,,,,BIMA,NUSA TENGGARA BARAT,,504,./0.png
105.252734899697,-5.48656819956193,0,Pasar Sukajaya Lempasing,680,Pasar Sukajaya Lempasing,,0,,,,,,,PESAWARAN,LAMPUNG,,505,./0.png
109.748750199763,-6.89430229981048,0,Tpi Klidang Wetan,681,Tpi Klidang Wetan,,0,,,,,,,BATANG,JAWA TENGAH,,506,./0.png
122.743926900107,-4.38309240029321,0,Pasar Kolono,682,Pasar Kolono,Ds.Kolono,14,,,,,,,KONAWE SELATAN,SULAWESI TENGGARA,,507,./0.png
122.714082299959,-8.5282241998861,0,Pasar Boru,683,Pasar Boru,,0,,,,,,,FLORES TIMUR,NUSA TENGGARA TIMUR,,508,./0.png
123.653940500355,-10.1496705003925,0,Oesapa,684,Oesapa,,0,,,,,,,KUPANG,NUSA TENGGARA TIMUR,,509,./0.png
119.560204800113,-4.93757210037131,0,Panjalingan,685,Panjalingan,Bontoa,0,,,,,,,MAROS,SULAWESI SELATAN,,510,./0.png
109.460627599685,-7.7570618999859,0,Pasar Karangbolong,686,Pasar Karangbolong,Ds. Karangbolong Kec. Buayan,2,,,,,,,KEBUMEN,JAWA TENGAH,,511,./0.png
111.320273600148,-7.43104210001212,0,Kedung Galar,687,Kedung Galar,Kedung galar,0,,,,,,,NGAWI,JAWA TIMUR,,512,./0.png
123.267217300439,0.871147600382301,0,Pontak,688,Pontak,"Pontak, Kec.Kaidipang",18,,,,,,,BOLAANG MONGONDOW UTARA,SULAWESI UTARA,,513,./0.png
113.291724300337,-8.18944009997983,0,Pasar Nogosari,689,Pasar Nogosari,Desa Nogosari,0,,,,,,,LUMAJANG,JAWA TIMUR,,514,./0.png
109.137534199944,-7.53869050016567,0,Pasar Ds. Margasana,690,Pasar Ds. Margasana,Kec. Jatilawang                Ds. Margasana,1,,,,,,,BANYUMAS,JAWA TENGAH,,515,./0.png
116.464688999599,-8.71600660012371,0,Montong Beter,691,Montong Beter,Sakra Barat,0,,,,,,,LOMBOK TIMUR,NUSA TENGGARA BARAT,,516,./0.png
95.4480530001468,5.41499869983096,0,Pasarr. Lama Indara Puri,693,Pasarr. Lama Indara Puri,Indra Puri,0,,,,,,,ACEH BESAR,ACEH,,517,./0.png
119.633375099582,-3.99134860015698,0,Penjual Ikan Keliling,695,Penjual Ikan Keliling,,0,,,,,,,KOTA PARE PARE,SULAWESI SELATAN,,518,./0.png
113.82373150011,-6.92648859966835,0,Pasar Bringin,696,Pasar Bringin,Bringin,0,,,,,,,SUMENEP,JAWA TIMUR,,519,./0.png
101.447176099698,0.528463999614701,0,Plaza Sukaramai,697,Plaza Sukaramai,JL. Sudirman,0,,,,,,,KOTA PEKANBARU,RIAU,,520,./0.png
109.412989199693,-7.77019700029052,0,Menganti,698,Menganti,DESA KARANGDUWUR,15,Permanen,Permanen,Kurang,Kurang,Cukup,"Ada, Tidak Lancar",KEBUMEN,JAWA TENGAH,KARANGDUWUR,521,./0.png
110.479679999633,-7.82419169968637,0,Kembangsari,699,Kembangsari,"Kembangsari, srimartani, piyungan",9,,,,,,,BANTUL,DAERAH ISTIMEWA YOGYAKARTA,,522,./0.png
95.8723182001258,5.17343069976783,0,Lhok Keutapang Dan Tangse,702,Lhok Keutapang Dan Tangse,,0,,,,,,,PIDIE,ACEH,,523,./0.png
108.106442400397,-6.3552920001249,0,Pasar Parean Girang,703,Pasar Parean Girang,,0,,,,,,,INDRAMAYU,JAWA BARAT,,524,./0.png
115.389682600373,-8.44711750027164,0,Pasar Undisan,704,Pasar Undisan,Jl Ds Undisan,0,,,,,,,BANGLI,BALI,,525,./0.png
117.428991599684,-8.50262420014593,0,Pasar Lintas Kecamatan,705,Pasar Lintas Kecamatan,,0,,,,,,,SUMBAWA,NUSA TENGGARA BARAT,,526,./0.png
110.739066299771,-8.02155670008085,0,Bedoyo,707,Bedoyo,"Bedoyo,ponjong",9,,,,,,,GUNUNG KIDUL,DAERAH ISTIMEWA YOGYAKARTA,,527,./0.png
119.359755599942,-1.18671449997339,0,Smart,708,Smart,PASANGKAYU,20,Permanen,Permanen,Cukup,Cukup,Kurang,"Ada, Lancar",MAMUJU UTARA,SULAWESI BARAT,,528,./0.png
114.02956659972,-7.69854330043216,0,Pasar Panji Kabupaten Situbondo Kecamatan Panji Desa Curah Jeruh,709,Pasar Panji Kabupaten Situbondo Kecamatan Panji Desa Curah Jeruh,,0,,,,,,,SITUBONDO,JAWA TIMUR,,529,./0.png
123.593071599975,-10.1545234004338,0,Pasar Fatubesi,710,Pasar Fatubesi,,0,,,,,,,KOTA KUPANG,NUSA TENGGARA TIMUR,,530,./0.png
116.171391699568,-8.41148559997964,0,P.Tanjung,711,P.Tanjung,,0,,,,,,,LOMBOK UTARA,NUSA TENGGARA BARAT,,531,./0.png
109.184434600078,-6.94805990014345,0,Pasar Balamoa (Kec.Pangkah Kab.Tegal),713,Pasar Balamoa (Kec.Pangkah Kab.Tegal),,0,,,,,,,TEGAL,JAWA TENGAH,,532,./0.png
95.7173886997297,4.54195799966277,0,Pasar Panga,714,Pasar Panga,Kec. Panga,0,,,,,,,ACEH JAYA,ACEH,,533,./0.png
115.29285479991,-8.5137217001955,0,Pasar Umum Tampaksiring,715,Pasar Umum Tampaksiring,Jl.Raya Tampaksiring,6,,,,,,,GIANYAR,BALI,,534,./0.png
112.160131000346,-8.10155699975491,0,Pasar Templek,717,Pasar Templek,Jl. Krantil,0,,,,,,,KOTA BLITAR,JAWA TIMUR,,535,./0.png
119.460277600432,-5.18153860042526,0,"Pasar Minasaupa, Kec. Manggala",720,"Pasar Minasaupa, Kec. Manggala",,0,,,,,,,KOTA MAKASSAR,SULAWESI SELATAN,,536,./0.png
109.077155299678,-7.66565980025877,0,Pasar Karang Kandri,722,Pasar Karang Kandri,Karang Kandri,16,,,,,,,CILACAP,JAWA TENGAH,,537,./0.png
123.529330600428,-10.1987505001347,0,Ppp Tenau,725,Ppp Tenau,,0,,,,,,,KOTA KUPANG,NUSA TENGGARA TIMUR,,538,./0.png
106.250394699857,-6.35075389967193,0,Pasar Rangkasbitung,726,Pasar Rangkasbitung,KEC. RANGKASBITUNG,18,,,,,,,LEBAK,BANTEN,,539,./0.png
97.3365815995622,4.00500320033825,0,Pasar Terpadu Pajak Pagi,728,Pasar Terpadu Pajak Pagi,,0,,,,,,,GAYO LUES,ACEH,,540,./0.png
106.803137600421,-6.11175700018458,0,Pasa Ikan Modern Muara Baru,729,Pasa Ikan Modern Muara Baru,,0,,,,,,,KOTA ADM. JAKARTA PUSAT,DKI JAKARTA,,541,./0.png
120.124285299928,0.692687800002773,0,Ogoamas,730,Ogoamas,,0,,,,,,,DONGGALA,SULAWESI TENGAH,,542,./0.png
116.254085600071,-2.65292320044455,0,Kec. Sampanahan,731,Kec. Sampanahan,Sampanahan,0,,,,,,,KOTABARU,KALIMANTAN SELATAN,,543,./0.png
105.611930099995,-5.42357439993782,0,Sumber Rejo,734,Sumber Rejo,Sumber Rejo,0,,,,,,,LAMPUNG TIMUR,LAMPUNG,,544,./0.png
119.628013700373,-4.00558889980709,0,Pasar Jl. Ketrampilan Parepare Sulawesi Selatan,735,Pasar Jl. Ketrampilan Parepare Sulawesi Selatan,,0,,,,,,,KOTA PARE PARE,SULAWESI SELATAN,,545,./0.png
111.925420800331,-7.08936580019071,0,Prambon,737,Prambon,Prambon,0,,,,,,,TUBAN,JAWA TIMUR,,546,./0.png
109.513715099873,-7.60820849992155,0,Pasar Wonokriyo,738,Pasar Wonokriyo,Jl. Yos Sudarso Ds. Wonokriyo Kec. Gombong,4,,,,,,,KEBUMEN,JAWA TENGAH,,547,./0.png
97.4456593003375,1.39900080014763,0,Pekan Bogali,739,Pekan Bogali,,0,,,,,,,NIAS UTARA,SUMATERA UTARA,,548,./0.png
107.79647299973,-6.9077791002245,0,Pasar Tanjungsari,740,Pasar Tanjungsari,Jl Raya Cirebon Bandung,10,Permanen,Permanen,Cukup,Kurang,Cukup,"Ada, Lancar",SUMEDANG,JAWA BARAT,,549,./0.png
110.295924900215,-7.99194979974266,0,Petung,6789,Petung,Petung,0,,,,,,,JEMBER,JAWA TIMUR,,550,./0.png
106.77876399986,-6.59396029992712,0,Pasar Gunung Batu,742,Pasar Gunung Batu,Jl. Gunung Batu,30,,,,,,,KOTA BOGOR,JAWA BARAT,,551,./0.png
111.731458300361,-7.54826979981061,0,Pasar Desa Klumutan Kec.Saradan Kab Madiun,743,Pasar Desa Klumutan Kec.Saradan Kab Madiun,,0,,,,,,,MADIUN,JAWA TIMUR,,552,./0.png
119.825213700353,-3.32423789965856,0,Sudu,744,Sudu,Sudu,0,,,,,,,ENREKANG,SULAWESI SELATAN,,553,./0.png
99.9798355997341,2.75446559980838,0,Pasar Simandulang,745,Pasar Simandulang,,0,,,,,,,LABUHANBATU UTARA,SUMATERA UTARA,,554,./0.png
114.848387099986,-3.40633019957824,0,Pasar Batuah,746,Pasar Batuah,Martapura,150,,,,,,,BANJAR,KALIMANTAN SELATAN,,555,./0.png
124.531981799821,-8.21705209987368,0,Pasar  Inpres,747,Pasar  Inpres,,0,,,,,,,ALOR,NUSA TENGGARA TIMUR,,556,./0.png
110.771846900415,-6.8481755999232,0,Karang Anyar,749,Karang Anyar,Karang anyar,0,,,,,,,DEMAK,JAWA TENGAH,,557,./0.png
114.687857999648,-3.83804000004517,0,Pasar Ranggang,750,Pasar Ranggang,Ranggang,0,,,,,,,TANAH LAUT,KALIMANTAN SELATAN,,558,./0.png
111.47593929996,-7.93332080031388,0,Pasar Jetis Umum,751,Pasar Jetis Umum,Jetis,0,,,,,,,PONOROGO,JAWA TIMUR,,559,./0.png
124.339356099805,1.09147599961852,0,Pasar Ongkaw,752,Pasar Ongkaw,,0,,,,,,,MINAHASA SELATAN,SULAWESI UTARA,,560,./0.png
110.234504700133,-7.96966060015575,0,Jragan,753,Jragan,"Jragan,Poncosari Srandakan",1,,,,,,,BANTUL,DAERAH ISTIMEWA YOGYAKARTA,,561,./0.png
105.972925500213,-6.4112897001587,0,Pasar Sodong,755,Pasar Sodong,KEC. SODONG,0,,,,,,,PANDEGLANG,BANTEN,,562,./0.png
110.226361499984,-7.99036230027912,0,Tpi Kuwaru,757,Tpi Kuwaru,,0,,,,,,,BANTUL,DAERAH ISTIMEWA YOGYAKARTA,,563,./0.png
124.307681200328,0.740440400404964,0,Pasar Serasi,759,Pasar Serasi,Gogagoman,60,,,,,,,KOTA KOTAMOBAGU,SULAWESI UTARA,,564,./0.png
122.92452870034,-4.45056390010308,0,Pasar Langgapulu,760,Pasar Langgapulu,Ds.Langgapulu,17,,,,,,,KONAWE SELATAN,SULAWESI TENGGARA,,565,./0.png
106.785392200291,-6.21599460006991,0,Pasar Kebayoran Lama,761,Pasar Kebayoran Lama,Jl. Raya Kebayoran Lama Grogol Utara Selatan,0,,,,,,,KOTA ADM. JAKARTA SELATAN,DKI JAKARTA,,566,./0.png
115.299069000135,-2.27415639979722,0,Pasar Kelua,763,Pasar Kelua,kel.pulau kec.kelua,0,,,,,,,TABALONG,KALIMANTAN SELATAN,,567,./0.png
110.548188999624,-7.97523550021737,0,Wiyoko,764,Wiyoko,"Toboyo Barat, Plembutan, playen",4,,,,,,,GUNUNG KIDUL,DAERAH ISTIMEWA YOGYAKARTA,,568,./0.png
120.478964999736,-2.65518900007146,0,Mulyorejo,767,Mulyorejo,Mulyorejo,0,,,,,,,LUWU UTARA,SULAWESI SELATAN,,569,./0.png
102.279903900446,-2.49545140026112,0,Pasar Desa Kasiro,769,Pasar Desa Kasiro,Pekan Gedang Kasiro,0,,,,,,,SAROLANGUN,JAMBI,,570,./0.png
104.274577899951,-3.41851799990496,0,Pasar Kalangan Gunung Ibul,771,Pasar Kalangan Gunung Ibul,Jl.Padat Karya,20,,,,,,,KOTA PRABUMULIH,SUMATERA SELATAN,,571,./0.png
109.919913699659,-7.02313920041297,0,Limpung,773,Limpung,Jl. Limpung Ds. Limpung Kec. Limpung,33,,,,,,,BATANG,JAWA TENGAH,,572,./0.png
110.510446100009,-7.32865860001357,0,Pasar Pagi Kelurahan Kutowinangun Kidul Kecamatan Tingkir Kota Salatiga,774,Pasar Pagi Kelurahan Kutowinangun Kidul Kecamatan Tingkir Kota Salatiga,,0,,,,,,,KOTA SALATIGA,JAWA TENGAH,,573,./0.png
99.367156699723,0.693282799562382,0,Pasar Muara Soma,775,Pasar Muara Soma,Desa Muara Soma,0,,,,,,,MANDAILING NATAL,SUMATERA UTARA,,574,./0.png
115.102940299556,-8.11591530035003,0,Banyuning,776,Banyuning,,0,,,,,,,BULELENG,BALI,,575,./0.png
109.386550399582,-7.21801430001915,0,Pasar Karangjambu,777,Pasar Karangjambu,,0,,,,,,,PURBALINGGA,JAWA TENGAH,,576,./0.png
96.8535047001828,4.63831940002115,0,Pasar Kala Lengkio,778,Pasar Kala Lengkio,,0,,,,,,,ACEH TENGAH,ACEH,,577,./0.png
111.552711799711,-7.70780020031816,0,Pasar Pintu Dagangan,780,Pasar Pintu Dagangan,Dagangan,0,,,,,,,MADIUN,JAWA TIMUR,,578,./0.png
100.926655800126,-2.06994149989947,0,Pasar Inderapura Kec Pancung Soal Pessel,781,Pasar Inderapura Kec Pancung Soal Pessel,,0,,,,,,,PESISIR SELATAN,SUMATERA BARAT,,579,./0.png
111.528466000007,-7.62020249994464,0,Pasar Oro-Oro Ombo,782,Pasar Oro-Oro Ombo,JL. KEMUNING,1,Tidak Permanen,Semi Permanen,Tidak Ada,Kurang,Tidak Ada,"Ada, Tidak Lancar",KOTA MADIUN,JAWA TIMUR,ORO-ORO OMBO,580,./0.png
113.932829100184,-7.84216499971416,0,Tapen,784,Tapen,Tapen,0,,,,,,,BONDOWOSO,JAWA TIMUR,,581,./0.png
106.742824400127,-3.05641890041113,0,Tpi Sadai (Kab. Bangka Selatan-Kepulauan Bangka Belitung),785,Tpi Sadai (Kab. Bangka Selatan-Kepulauan Bangka Belitung),,0,,,,,,,BANGKA SELATAN,KEPULAUAN BANGKA BELITUNG,,582,./0.png
115.128625500168,-2.99900230041504,0,Pasar Tambarangan,786,Pasar Tambarangan,Tambarangan,0,,,,,,,TAPIN,KALIMANTAN SELATAN,,583,./0.png
116.200553000222,-8.33434200038221,0,Karang Amor,788,Karang Amor,,0,,,,,,,LOMBOK UTARA,NUSA TENGGARA BARAT,,584,./0.png
108.616658599816,-7.49074060019774,0,Pasar Jelegong,789,Pasar Jelegong,Jelegong,0,,,,,,,CIAMIS,JAWA BARAT,,585,./0.png
98.4815027002904,3.52968739985442,0,Pasar Tanjung Langkat,790,Pasar Tanjung Langkat,Desa Tanjung Langkat,0,,,,,,,LANGKAT,SUMATERA UTARA,,586,./0.png
122.792801000067,-0.938827999911439,0,Luwuk Banggai,792,Luwuk Banggai,,0,,,,,,,BANGGAI,SULAWESI TENGAH,,587,./0.png
108.62064589969,-6.83198449988396,0,Pasar Cipeujeuh,794,Pasar Cipeujeuh,Jl. Raya Cipeujeuh,0,,,,,,,CIREBON,JAWA BARAT,,588,./0.png
101.497464299939,-2.10912519976733,0,Pasar Sore Seleman (Kab. Kerinci - Prov. Jambi),795,Pasar Sore Seleman (Kab. Kerinci - Prov. Jambi),,0,,,,,,,KERINCI,JAMBI,,589,./0.png
111.709455700321,-8.05526700007118,0,Pasar Pon Trenggalek,796,Pasar Pon Trenggalek,Jl.Dewi Kartika Kel.Sumbergedong,0,,,,,,,TRENGGALEK,JAWA TIMUR,,590,./0.png
113.506813400419,-7.16186849963077,0,Pasar Murtajih,797,Pasar Murtajih,Murtajih,0,,,,,,,PAMEKASAN,JAWA TIMUR,,591,./0.png
99.717693700405,3.02864129955714,0,Pasar Banjar,801,Pasar Banjar,Desa Banjar,0,,,,,,,ASAHAN,SUMATERA UTARA,,592,./0.png
110.676487700048,-7.93468540011031,0,Gatakrejo,802,Gatakrejo,Karangmojo,2,,,,,,,GUNUNG KIDUL,DAERAH ISTIMEWA YOGYAKARTA,,593,./0.png
122.59422639983,-5.45790629963523,0,Pasar-Pasar Tradisonal Di Kota Baubau,803,Pasar-Pasar Tradisonal Di Kota Baubau,,0,,,,,,,GUNUNG KIDUL,DAERAH ISTIMEWA YOGYAKARTA,,594,./0.png
100.271229699592,-0.508057300303335,0,Pasar Tandikat Kab Padang Pariaman,805,Pasar Tandikat Kab Padang Pariaman,,0,,,,,,,PADANG PARIAMAN,SUMATERA BARAT,,595,./0.png
123.653940500355,-10.1496705003925,0,Oesapa,684,Oesapa,,0,,,,,,,KUPANG,NUSA TENGGARA TIMUR,,596,./0.png
104.013522500364,-5.32236170033138,0,Pasar Biha,11256,Pasar Biha,,0,,,,,,,PESISIR BARAT,LAMPUNG,,597,./0.png
106.803137600421,-6.11175700018458,0,Pasar Ikan Modern Muara Baru,808,Pasar Ikan Modern Muara Baru,,0,,,,,,,KOTA ADM. JAKARTA UTARA,DKI JAKARTA,,598,./0.png
98.5094707004135,3.19024299971551,0,Pasar Sayur Berastagi,809,Pasar Sayur Berastagi,Berastagi,0,,,,,,,KARO,SUMATERA UTARA,,599,./0.png
123.500275300166,-1.58880600029585,0,Pasar Banggai (Kab. Banggai Laut),810,Pasar Banggai (Kab. Banggai Laut),,0,,,,,,,BANGGAI LAUT,SULAWESI TENGAH,,600,./0.png
122.608257599909,-5.46209650005261,0,Pasar Karya Nugraha (Kota Baubau-Sulawesi Tenggara),811,Pasar Karya Nugraha (Kota Baubau-Sulawesi Tenggara),,0,,,,,,,TANAH DATAR,SUMATERA BARAT,,601,./0.png
114.612005199681,-3.33297019981404,0,Pasar Pekapuran,812,Pasar Pekapuran,,0,,,,,,,KOTA BANJARMASIN,KALIMANTAN SELATAN,,602,./0.png
113.169011700131,-7.77826509985368,0,Pasar Muneng,815,Pasar Muneng,Kec.Probolingo,0,,,,,,,PROBOLINGGO,JAWA TIMUR,,603,./0.png
98.6463086003627,3.68853299989888,0,Marelan,817,Marelan,"PKL, MARELAN",5,Tidak Permanen,Semi Permanen,Cukup,Kurang,Cukup,"Ada, Lancar",KOTA MEDAN,SUMATERA UTARA,RENGAS PULAU,604,./0.png
106.44228990036,-6.95348810009494,0,Tpi Cisolok,818,Tpi Cisolok,Cikahuripan,5,,,,,,,SUKABUMI,JAWA BARAT,,605,./0.png
106.78534059989,-6.61583150002292,0,Kios Di Jl.Kapten Yusuf Rt.04 / Rw.04,820,Kios Di Jl.Kapten Yusuf Rt.04 / Rw.04,,0,,,,,,,BOGOR,JAWA BARAT,,606,./0.png
109.903463799915,-7.09843120023891,0,Desa Surjo Dan Pasarar Bawang,823,Desa Surjo Dan Pasarar Bawang,,0,,,,,,,BATANG,JAWA TENGAH,,607,./0.png
127.652777400058,-1.34031140025013,0,Pasar Jikotamo,826,Pasar Jikotamo,,0,,,,,,,HALMAHERA SELATAN,MALUKU UTARA,,608,./0.png
112.991470200191,-7.7394375000398,0,Pasar Trewung,827,Pasar Trewung,,0,,,,,,,PASURUAN,JAWA TIMUR,,609,./0.png
104.835346700291,-3.38780430032739,0,Pasar Kayuagung Ogan Komering Ilir//Pasar Srinanti,831,Pasar Kayuagung Ogan Komering Ilir//Pasar Srinanti,,0,,,,,,,OGAN KOMERING ILIR,SUMATERA SELATAN,,610,./0.png
112.41444440019,-7.11388889955225,0,Pasar Ikan,832,Pasar Ikan,Jl.Kusuma Bangsa,0,,,,,,,LAMONGAN,JAWA TIMUR,,611,./0.png
113.478498500307,-7.17021229985693,0,Pasar Gurem,833,Pasar Gurem,Laden,0,,,,,,,PAMEKASAN,JAWA TIMUR,,612,./0.png
109.316504899782,-7.42309189977055,0,Pasar Kramat,834,Pasar Kramat,Kec. Kembaran Ds. Kramat,1,,,,,,,BANYUMAS,JAWA TENGAH,,613,./0.png
103.606903300248,0.294997099737202,0,Pasar Desa Tanjung Raja-Kateman-Indragiri Hilir-Riau,835,Pasar Desa Tanjung Raja-Kateman-Indragiri Hilir-Riau,,0,,,,,,,INDRAGIRI HILIR,RIAU,,614,./0.png
108.752341799935,-7.50312720015938,0,Pasar Tambak Sari,836,Pasar Tambak Sari,Ds. Tambaksari,9,,,,,,,CILACAP,JAWA TENGAH,,615,./0.png
109.768903399773,-1.00768110030174,0,Pelabuhan Perikanan Pantai Teluk Batang,837,Pelabuhan Perikanan Pantai Teluk Batang,Jalan Pelabuhan No 1 Teluk Batang,1,Permanen,Semi Permanen,Cukup,Cukup,Cukup,"Ada, Lancar",KAYONG UTARA,KALIMANTAN BARAT,,616,./0.png
110.415734399824,-7.39660710023668,0,Kopeng,838,Kopeng,Kopeng,0,,,,,,,SEMARANG,JAWA TENGAH,,617,./0.png
123.102487599924,0.549195300023882,0,Pasar Selasa.Rabu.Kamis.Jumat.Sabtu .Mingggu,839,Pasar Selasa.Rabu.Kamis.Jumat.Sabtu .Mingggu,,0,,,,,,,BONE BOLANGO,GORONTALO,,618,./0.png
104.826666399836,-3.38804729984219,0,Pasar Pagi Ogankomering Ilir,841,Pasar Pagi Ogankomering Ilir,,0,,,,,,,OGAN KOMERING ILIR,SUMATERA SELATAN,,619,./0.png
114.8506430997,-3.44374649960048,0,Hana Aquarium,842,Hana Aquarium,,0,,,,,,,KOTA BANJARBARU,KALIMANTAN SELATAN,,620,./0.png
111.447509800138,-7.39436670016227,0,Pasar Manggong Kab. Ngawi,843,Pasar Manggong Kab. Ngawi,,0,,,,,,,NGAWI,JAWA TIMUR,,621,./0.png
116.171391699568,-8.41148559997964,0,Tanjung Kabupaten Lombok Utara,844,Tanjung Kabupaten Lombok Utara,,0,,,,,,,LOMBOK UTARA,NUSA TENGGARA BARAT,,622,./0.png
109.137823900354,-6.86743279998291,0,Lokal,846,Lokal,,0,,,,,,,KOTA TEGAL,JAWA TENGAH,,623,./0.png
95.3609959002416,5.58914650011172,0,Krueng Raya Aceh Besar,848,Krueng Raya Aceh Besar,,0,,,,,,,ACEH BESAR,ACEH,,624,./0.png
112.631281400118,-7.97776159961734,0,Pasar Hewan Blimbing,849,Pasar Hewan Blimbing,Jl. Simpang L.A Sucipto,0,,,,,,,KOTA MALANG,JAWA TIMUR,,625,./0.png
123.232648799903,-10.62818940002,0,Pasar Pantai Baru,850,Pasar Pantai Baru,,0,,,,,,,ROTE NDAO,NUSA TENGGARA TIMUR,,626,./0.png
97.6181995004076,1.28130870033709,0,Pasar Foa,852,Pasar Foa,,0,,,,,,,KOTA GUNUNGSITOLI,SUMATERA UTARA,,627,./0.png
118.55061579968,-8.50537920038897,0,Monggo,853,Monggo,Desa Monggo,9,Tidak Permanen,Semi Permanen,Kurang,Cukup,Cukup,"Ada, Lancar",BIMA,NUSA TENGGARA BARAT,,628,./0.png
110.422068899661,-7.30783910039338,0,Bukit Cinta,854,Bukit Cinta,,0,,,,,,,SEMARANG,JAWA TENGAH,,629,./0.png
111.701125999666,-8.05580100041504,0,Pasar Hewan,856,Pasar Hewan, Trenggalek,0,,,,,,,TRENGGALEK,JAWA TIMUR,,630,./0.png
131.285311500127,-0.888461199823666,0,Pasar,857,Pasar,,0,,,,,,,KOTA SORONG,PAPUA BARAT,,631,./0.png
97.4669226000989,1.46992460034085,0,Tanayao,858,Tanayao,,0,,,,,,,NIAS UTARA,SUMATERA UTARA,,632,./0.png
122.146957600414,-2.79435350011312,0,Pasar Bahodopi,859,Pasar Bahodopi,,0,,,,,,,MOROWALI,SULAWESI TENGAH,,633,./0.png
120.174877599623,-8.72042780040186,0,Pasar Nangalili,862,Pasar Nangalili,,0,,,,,,,MANGGARAI BARAT,NUSA TENGGARA TIMUR,,634,./0.png
106.956520599647,-6.18999469969481,0,Pasar Ujung Menteng,864,Pasar Ujung Menteng,"JL. Raya Bekasi KM 26, Kel Ujung Menteng, Kec. Cakung",0,,,,,,,KOTA ADM. JAKARTA TIMUR,DKI JAKARTA,,635,./0.png
120.448959799556,-2.58475119980722,0,Jawi-Jawi,865,Jawi-Jawi,,0,,,,,,,LUWU UTARA,SULAWESI SELATAN,,636,./0.png
100.396415199803,-0.901261499617704,0,Pasar Balai Baru,867,Pasar Balai Baru,Jl. Pasar Balai Baru,0,,,,,,,KOTA PADANG,SUMATERA BARAT,,637,./0.png
110.466428000053,-7.28771310037848,0,Kesongo,869,Kesongo,Kesongo,0,,,,,,,SEMARANG,JAWA TENGAH,,638,./0.png
112.650424499592,-7.15224850026726,0,Pedagang Ikan Keliling,871,Pedagang Ikan Keliling,,0,,,,,,,GRESIK,JAWA TIMUR,,639,./0.png
113.558716700316,-7.03496309996626,0,Pasar Pakong,874,Pasar Pakong,DESA PAKONG KECAMATAN PAKONG,81,Tidak Permanen,Semi Permanen,Kurang,Kurang,Kurang,Tidak Ada,PAMEKASAN,JAWA TIMUR,PAKONG,640,./0.png
125.496646799711,3.60978499987868,0,Pasar Towoe,875,Pasar Towoe,,0,,,,,,,KEPULAUAN SANGIHE,SULAWESI UTARA,,641,./0.png
